id,content,session_id,question_id
1828,3,SM7d5d770ed8a8289697290dec4ca14cd5,3
1829,3,SM1d01b4f38e52fa50608fba9a9b4772bc,3
1830,4,SMe04913e72b0feab1140ef94af98c471d,3
1831,4,SM69aa1001715c71fc881465f614841ea6,1
1832,2,SMe722a8099cab6ce0ec72fb09ab92bac1,2
1833,1,SM2e24bdc673b1bbcf2b737ebd4ef33213,3
1834,5,SM95077091b084362485a0ca87ace266b0,1
1835,1,SMedff6454547e5b8d547a8861d821959b,2
1836,4,SM27340fa260389b41b9e2d63f25bd9f24,3
1837,4,SMd4eb39b362b4d7ba1609dbf41e5615d3,1
1838,3,SM59294d7ae21be3c004fdc391ddbf7cfd,2
1839,4,SMc288ca32d74c8c118144e99fdb4a63d9,1
1840,4,SMee398fbafa18053eccaa5a9e9a7996c1,2
1841,3,SM04d9079957f5772faa187ab10ab1adbb,3
1842,2,SMa48ddb3f893a4d8939dab1608513d1ac,3
1843,5,SMdb8314b785258dea5951e3f845111092,1
1844,1,SMee1116e35cbe40ca0fcaa3522df73e71,2
1845,1,SMb735dc705a00765d4896dd8ae09dbd37,3
1846,5,SM1a5130115ecfd63c2a16ff66777c5ef5,1
1847,1,SMd45bbdf5421f6c207ebee1dcfc93f03b,2
1848,3,SM28147e4f085e3f560b9b5083dc442ca1,3
1849,5,SM506fe1582fee0b25a013a311dc8e3f91,1
1850,1,SM3c836839d8dc52999d9bb7810d73a1fb,2
1851,1,SM50ff50c16568c92a5e3e7c8f9154c45b,3
1852,5,SMa500cead4bd4075069319ee502943035,1
1853,5,SMeacfbd50c2b94095ee6eacff723933d0,2
1854,4,SMa1286773fc4f0893a6d0fac8722deb71,3
1855,2,SMe276f48f27c6ce9dd9e2c2e9885ead40,1
1856,4,SM542ee120975989475718721abceacac8,2
1857,4,SMc7cde80a9b92c2a30662f2fe7def946d,3
1858,3,SM5ffd9e2c0ba22cba04d4032d796ed480,1
1859,2,SM29a614f2d60f31efd430ae3819bbcc0a,2
1860,2,SMc6b91820908e9a9bf555ae770c399795,3
1861,4,SMf3cdbfd9638bfb8c8ea5c23d02bf8552,1
1862,1,SM91dc85150fa73607cc19722402603ecd,2
1863,1,SMabf7446b02cd52f78efd502db5327702,3
1864,5,SM5ce436b95e63cf6054772d66a98e0d7c,1
1865,1,SM9966be04a5d760e0380313960f222438,2
1866,1,SM72c175072b3d649da690dd83107d8b0e,3
1867,5,SM0e986d836b80998a0d1cb4052284bb29,1
1868,2,SM704cc0a5ff0c6a31974b1366eb97fac6,2
1869,2,SMef91b55363b253bd125aacef774fb405,3
1870,3,SM3919cbee7efc46b53e99f7e7df4b487e,1
1871,2,SMcc97bf5dd968ee3c8159e3a1f25c3cf1,2
1872,2,SMb765b956d9684295a47d3d941f3cbafb,3
1873,4,SMbae5521edcf656465380f07c2e56be3e,1
1874,3,SM97648db057c56c97986356deaf40165c,2
1875,3,SMbcb17739d186f14443d374097408dba4,3
1876,5,SM50a1f26c7890b9ec2268cb6f184b042e,1
1877,1,SM7e54b4b7c584d7154f60b8f44003674a,2
1878,1,SM0cd8a46d237483c115cc1b20c371b2ee,3
1879,4,SMf08704ad60c6b177c65f03247948571a,1
1880,2,SMe1804d39f2f109066fb800a1d9cc7fb0,2
1881,2,SM214c16b200dbb9f3629ea34594978227,3
1882,"
3",SM45ef75920bf145660958764af772e279,1
1883,3,SM484fbbed71123344d6a5dbfd9e3df45e,2
1884,3,SMe58e36d45cee9dd65cc798aa45dea22c,3
1885,3,SMf74d5b66be85d4e57d88b9a1d8a7a0d3,1
1886,2,SMae8593c2a8d35839c1edb3edd3511988,2
1887,2,SMff8ef91ca160747619e989f11cc5d9f6,3
1889,1,SM8257e8ecc69c6333ea14394b2ee09d3c,2
1890,5,SM58f6a2473437bfad2bf4da2122a0a0e9,3
1891,4,SM4e8f54bf851b21203ef76a88e0f94504,1
1893,2,SM74064766a3772810a79d3076abd11aec,3
1894,3,SM95e0275c535aa3da26796381875a583c,1
1896,1,SMe59e9a8012bd81529f50f0e54a7c8c6e,3
1898,4,SMcddea669317e51197824cffb10bb3a75,2
1888,5,SMc0d3dc79cbfe4ebaf2c36f14f5103508,1
1892,2,SM313479d4f2f99b4e12cbfe524b44fdfa,2
1895,3,SM0421d354adf2d6e70e42b6ce0c7f433d,2
1897,1,SMdcefe4399c6cb54bde72f55c086f07be,1
1899,5,SM07ae9c1bb3c24a3bc63d20b15b8ad580,3
1900,1,SM22b666955fdbfef38a4470e2028a0de4,1
1901,4,SM0c48fb2f013eb74b1ed34ac21c354a29,2
1902,5,SM64e7f02ce208945807591cd3e261041f,3
1903,3,SM57967bdafcf3283c18af3431cfb0d2d9,1
1904,2,SMe48330af13f0a5e1018ef7a3dd3fe4fd,2
1905,4,SMa3a0ba25c5797309ce5ccabfb0829b60,3
1906,3,SM78d8662829a9e51c09ad7920bc2e503e,1
1907,2,SM7d6c60a023b1792e1fab96b9153013a3,2
1908,4,SM6464313eccb99cb50bd51c63fd0f48a7,3
1909,1,SMb20e54e7d01bea26a4681274ddecb098,1
1910,5,SMdfd895fbb199da3929e22749a3eb0eda,2
1911,5,SMf76a1624ae33fc6193b37e6d30ac21e5,3
1912,3,SMc5804998568f1ee76953952ccd37d265,4
1913,5,SM6cf8ec6a0bddcfc4db35066691a817c9,4
1914,2,SMd490aaa19251a6d0d2633b85165d01d1,4
1915,Yes,SM7fc4f95211f53d761e2a0b41957a20e9,4
1916,Ready,SM7c21dfe847d9fd179d148a3987355e4f,4
1917,5,SM77d1f317fbe48f43ed27ecf2a3518f7b,5
1918,3,SM2b76eda27e17bec2fbba19d81fba9b3e,4
1919,4,SM46e99ecd4b702fd3ef418cfcc60ec243,4
1920,3,SM71dac9572d66a662dafa5ccba6dd6b90,4
1921,1,SM10383226b5ab5280a34776e7076404e1,5
1922,1,SM8296f3d141f86fef1c61600f164780bb,5
1923,1,SM810f9ea38f5c8db15816a415bf792325,6
1924,5,SM71b34d3d6f53709776a42d9862511983,5
1925,1,SM6f808247c2c7932f51f92c36bb3312f6,6
1926,3,SMd4dd3bf644b9a5c66166cbcf38d7f775,5
1927,1,SMbe38f255b5dbf4d5accf58df409eee89,6
1928,1,SM5d224142628d5b23bcba0a69519ce7a2,4
1929,5,SM7018c68ec4e2e79fb1de98c0deba4046,5
1930,2,SM7b8e83c98acb6619ce468f085b662994,6
1931,3,SMae41ef49cd4bbbccd8eecb7122b52a6e,5
1932,3,SM1bf6981d1f5dc26a913d64c649eb253e,6
1933,3,SM14869526a6da15f39693ab5b52956a1e,5
1934,1,SMec3e6f6e8f87d9e24f58f6a23448df6a,5
1935,5,SM9549d8a7c795b0975f09c9bb8fd418b1,6
1936,5,SMd94a320ba4419ce39bde46c974911b60,6
1937,5,SM94644073d3491e40b75515e831f73a58,6
1938,5,SMe01cc70da8fc6c919d361844ab48fdff,1
1939,1,SM607ef3ec748e2ff23b63484c6a54a6aa,2
1940,5,SMfbf5a7923ca5a99278724cc38e9507b1,4
1941,3,SM4c31601ea9b48a8cb0abc8a6c8d32a4a,4
1942,1,SM3f4066dd98e5e53dd4ae426c9cb15b25,3
1943,1,SMddc4a39deec38a8868f398b05519b185,5
1944,5,SM45abf118c7d782302dcafbdce666f6af,1
1945,5,SM824d3ae91975efed8d926dde57ca42e3,6
1946,1,SMab87933a8629a5603fff8b7607dbb5a1,2
1947,1,SMe8732658c63514664488f317a75a46b3,3
1948,3,SM382b69f9c478cc974492c7c1d1554628,6
1949,4,SM508bf03d70daec0423cf11c7b9b90360,4
1950,2,SM5873f2bf233e2934d824c657d6a950b4,5
1951,2,SMd091af038b099557ea4849fd5e265109,6
1952,2,SM61b78c92df48721b4c2c493ed90b8201,4
1953,2,SM4ae15907e75935e53df1bf264773ae00,5
1954,4,SM7da9cc1d67de867cdcd3ac24e765e490,5
1955,5,SM640272ca7e42712d515739b818c4a57d,6
1956,2,SMee36a7e3583a28d129195c42813616b5,6
1957,2,SM8ea0410f5a8d703a6c1c6d7e79b787a9,4
1958,4,SMcbffb627a82c3ae9c1da96c512a2d48c,5
1959,4,SMde30d131c722057b03fa7c09e80d7a43,6
1960,5,SMb03ee4af72c0b9f54d2d69c0625f5e1f,4
1961,1,SM4e2040ec396b876876ccd9ea9f3b69f1,5
1962,1,SM50f6e191b60615d5badaefe561b93c83,6
1963,3,SM5364630ef87e8f408f2ea62b21a1d874,4
1964,3,SM1a6dd0da67453fd2d6fd4adaa71f4563,5
1965,3,SM8d91fe8e5e3faa006f88a793eef42348,6
1966,3,SM98c44b993892c84c9534e8a20c40b78c,4
1967,2,SM540e9ffdaf3fd1de7e9bc2d2f80a623f,5
1968,2,SM8e6150d53f55c485c8d6d38ac60abdaa,6
1969,5,SM9df9fc0144381c6d168da527a44c3fe0,4
1970,1,SM6859aa36e73bfbbd30b1c440d2036c59,5
1971,1,SM540615fc97483dbd237cbf4d9dc54235,6
1972,3,SM016c6bb24f6b63c72e4e2a4ab264c909,4
1973,2,SM50df173ec33fb3cac7e4e70583ceac4c,5
1974,2,SM8d2704d050558a9f232b4384d22dd622,6
1975,2,SM60d04edd1541f1f6670a85b32340ab4f,4
1976,3,SM231f00f1f7d393baa2794bab9f06d082,5
1977,3,SM8078be0a81aa684b09dfa5c3bf03f840,6
1978,3,SM15367e4da967c7fed23bdde3ce40b149,4
1979,2,SM6c56ed73ab4ebc5f8ad3765860a8ae9b,5
1980,1,SM3764e21e10d8a0b2642cb89b601fe54a,6
1981,4,SMa1f26e791f76d1ec928194e944480189,4
1982,3,SM0e835e0b3ae7498902ffa1aafd401f5e,5
1983,2,SMf05fb6e91d4c87b990f49ba1b9d4279b,6
1984,4,SM3a848a27934c166750ec34d31648ef49,4
1985,2,SM270d0b6d9654c8c91214ba11cac4388d,5
1986,2,SMd2866fdfda431f68bc1fdc296b87e2c5,6
1987,1,SM4252f8a2acda23df37c6b1c6e7d55a5c,4
1988,3,SM3708dd3a8f746356f4b1b273a1516598,5
1989,5,SM98a92d4655094a7ce696b3da3ab7886e,6
1990,Yes,SM4e835e1db783782cb0d8b0274304dd97,1
1991,Yes,SMf824e7919b8745dac8158fcdc0d0233b,1
1992,5,SM26a7454b6d7a4384cd96633897b98ad2,2
1993,3,SMb4c9f0ea6a8f3ce8110fefaf0ea706f3,3
1994,4,SM8113305c162b1558bb22c5bea5d9bb3d,1
1995,4,SM340b72ff8843dfbeb31d9a6619e3ead3,1
1996,2,SM603879d3d0e05674af66485fe7aaac72,1
1997,2,SMae7ea653021d4a3312de54393cf14bbd,2
1998,1,SMde04d14b554af6306c4d57ff7065977a,1
1999,3,SMd6c756ba4f8406ffc7e16e662d5d084e,3
2000,5,SMdd421b648e2820565eca732b397ca5d2,1
2001,4,SMd8c01829ec448e02b9b11c88b83f705c,1
2002,5,SM3c0c70cfe468da2b9597adb9c6494d44,1
2003,2,SM19fbc2ac6d5f8a451cef9f8f6973b179,1
2005,5,SMe0141c1da0dd783e4919658b5aa1f314,2
2006,1,SM33aa807d927697a8fc3914574b70f232,2
2008,1,SM81ee01aef9c42440c325bae11889fe11,2
2009,4,SM17e228208e2c9bbd8648fc5a0cd48b62,1
2010,3,SMd4d65b8a2010a6273abc54733d090e89,3
2011,2,SM5f138d9985e1605c3ee3f931c9321352,3
2013,3,SM42aa6c3758ae09ff438f77ba24c9c072,2
2015,3,SMcc68d5a300e966730294c8ecf32894f8,3
2016,4,SM8f67a3e960a5d6e7aa1f24cf28fdc140,3
2017,2,SM4a57c83d4016583c08415836d74e8fc6,3
2020,1,SM935534fa65abc1cac1e24c0eb9401e28,2
2021,1,SM640a30b0109d752500a7334652ff85ad,3
2022,2,SM1fde20def000dcdc947784cc2ffd637d,1
2024,5,SM9ac756935714b275870055cf5305604b,3
2004,2,SMfef2cf36a5fb480ca1f8a1e8e9a4f1d6,2
2007,1,SM3bf68e8d0b9206e6e81743d6247a7cbe,2
2012,2,SM127dd27b89325602265d0e7cec4511f5,3
2014,3,SM8dad16f6c9948ce6792946807ed10384,2
2018,4,SM7401bad0cec28a57a0f239518c0a9252,3
2019,5,SM7f5b3fc1f6260ef1a4237865ec17d956,1
2023,4,SMe47e62b30ba88cf0ee128888cb40baeb,2
2025,4,SM3789635ce858e38ccc64ce910708fb5b,1
2026,2,SMfa17183aa0c614be33a4afd35c47523e,2
2027,5,SM698718680f61751f1f87a1be55f5ee9b,3
2028,3,SMf77256003f85f48f30c8df47ae4361e4,1
2029,2,SM74da90a1eebb4a7289bd0ebdbc38b8c8,2
2030,3,SM6ac9eb20bb4a9e553e0ae5057c2a2479,3
2031,5,SM454691937b1d585dad06a39c1400bb63,1
2032,1,SM925510d7b9e08b31d47595b7c183dccd,2
2033,1,SM4ee80a51fc5a7a7fe0f0a67a0ad7fe26,3
2034,1,SMa3f170af774c75ec7c05af0e3f60866c,1
2035,4,SM671fe8ac4fbee64f5802c0f401f05d01,2
2036,5,SMe7e570fc4924ceb39371f2220deec0d9,3
2037,4,SM3ea69e0ab5532b4ceb1c61c1a9416bef,1
2038,2,SM4a84b6492689bb875e181ff073c92401,2
2039,1,SM07d946a11ebdc4b4a0189bc2dd61b22d,3
2040,5,SMa8bf6f85cf9e2aab6a61821b943b7302,1
2041,4,SM61bfb8d9c469b06f927d99b4da544c2f,2
2042,3,SM6b72a771800dcd23a03647001e8d9e9c,3
2043,3,SMc440528b429f878c958b2484a4f6b8b8,1
2044,4,SMafeef34135c7991cc0441b98617edf76,2
2045,1,SM8ebb946324dcba39b2780432fb0e5370,3
2046,3,SMe2c80656926395e5ec35671e4b95dd03,1
2047,2,SM652773fe6097d53cce468f8690d187ae,2
2048,3,SMb1974242d723206b854a036a92411c72,3
2049,5,SM039474e3788ca151ecc0e1bcd1a160a2,1
2050,1,SM6c7d1e0d7e0f4cd1edece11af079ef7c,2
2051,1,SMfa5f58f799f33257215031cdb93ee742,3
2052,5,SMebc756c6c2470a39f97788715d355ce4,1
2053,1,SMcff47e5531a59f6967ae641c54913ca3,2
2054,1,SM9b85b35dc76bbddda2868c834c367106,3
2055,3,SM202d4e9b90d6a58c8d034c122af26a01,1
2056,3,SM4af4bab83f649a95bf16b2c86c827c6c,2
2057,2,SM6df1b41b7ccda8a83c897ee6f50ddb76,3
2058,4,SM168925bdbec16426585e05d1f2ff025a,1
2059,2,SM1d5e8cea1a773cca367e66645f5b181a,2
2060,2,SM73b213e1171b1fb5be7d4f5f1cc22084,3
2061,3,SMc5ed9297d3ec2a5e03c3776625edc171,1
2062,2,SM0f7e6d454e6bd93f8e6cdaa6a9407c28,2
2063,4,SMb2e1b19f3a97baf943ec8923f2c9497b,3
2064,3,SMa1799d5fa669852e57eecbbf37a36db3,1
2065,3,SMe304b23279f0a58aac1cd3bb359bf398,2
2066,3,SM9f68cb8c7694711370b3385f52b02f67,3
2067,3,SM2a9ab0586dc1d76891498305e97da96f,1
2068,2,SMd8c28fb90f326f2699f34f3cb20db92d,2
2069,2,SM652a4303742e4c09a2d51dba3206ff5d,3
2070,3,SMa5f3c243c7d9606b504c679684ff6d62,1
2071,3,SMee76f1ebd718f7390ef4ef783388a80a,2
2072,3,SM2d7e03990817dba8bf23d32af0fb1039,3
2073,3,SM1d0fe72c5156c6059c51215c5d9f6a44,1
2074,3,SM5b844f9dfe1de4b2d00eb22ef63583b8,2
2075,3,SMf71806c6ad389bc19f098b692a901feb,3
2076,2,SM0d5746b9bd4e676de744275a13b5033e,1
2077,2,SM9658753c2ab38e02fda2b397ae579c47,2
2078,3,SM287d1d77292e0ea3349451ee602af34f,3
2079,4,SM258ff592b3fa427f183f94b625ed7356,4
2080,5,SM0c096900e5a199f129f79919755db284,4
2081,5,SM435717dd93c5a48298f770046b96fa3e,4
2082,3,SMd221b0c027828810dd149ce1abe2c643,4
2083,3,SM071ee3cb98303f541e6f4ae4bdcdbed6,4
2084,2,SM0ea7459d99269cacb371992d60f6bfe1,5
2085,2,SM20340a90fff3420ceb9341b859a74ce5,5
2086,1,SMb4889d6e9c93f55a8a31034b5a2424d6,5
2087,1,SM741fe21a24db7da14e65e4f85d6d79c4,5
2088,4,SMd41cfbd7799fb6102416da59c34ae749,4
2089,3,SM7561885015bd74e1886efe85e61432db,5
2090,2,SMd9e08f4a8f82eb4ce9a85f7029d4ea8b,6
2091,1,SMb22f4a923a80b666b50ac322e5c320a8,4
2092,1,SM09f2f5caa93f126136311a1972ceb4b3,6
2093,2,SM80b318d8974cbc8050a0cc35627e8308,5
2094,1,SMb215773510434567b92ac78140800dd4,6
2095,2,SMabfc0a33a1f0155002b6100eb6e48446,6
2096,3,SM868e9f5ad3c313f33d48832a81f6e244,6
2097,3,SM52a17a6d50cdd8e3a5808ff88b26b848,6
2098,5,SM8055d5368b007d57d803422c55e53170,5
2099,5,SMb90dd105378eb094efe8581b9899f04c,6
2100,3,SMf3e004c3324735e4c607e53eee760656,1
2101,5,SM2badfef87935c4e73b7308b8fd0c7c60,4
2102,2,SMf1fada7fada9474aad3838b9dd92f073,2
2103,1,SM78efd047421eee44e5071e94bfef9110,5
2104,2,SM86a6415be95844bc21af127c063287fa,3
2105,3,SM2f57b65eb0378b183eedbb80788b481d,4
2106,1,SMbe6a36db0ff48c70856fbdbe791b2f8f,6
2107,3,SMdbf96e6a053c8d4e8a539e1effc13c6a,5
2108,3,SMd30256985a482065792d0f480dc518e0,6
2109,2,SMb51231f462309e7dd981896582dcba54,4
2110,4,SMe77a5f5cb9e8ca7081fd26693f30cd44,5
2111,3,SMdb16d1ea6b53d31799c63b603688fc49,6
2112,5,SM48563e06a7f3d5c31c9637f4cade2650,4
2113,5,SM095b67cf34032fa1bea04f811c880dcd,4
2114,2,SMbf1d48a3e1a5d00617b9fa327cddafc1,5
2115,1,SM0cc2b9282da68fb5ec7988f90fc25662,5
2116,1,SM513011da3e259222f5fdad33f5ec024a,6
2117,1,SMdb6ecd5045992224381453c7ac62aba4,6
2118,5,SMdcd5e6eda9bf9a9243bd53fa4609f7f6,4
2119,1,SMe15bbf24fbaa8ecbf64513bf7f1ef9e1,5
2120,1,SM320b6b67e81ff91a74a1ee120d341eb9,6
2121,1,SMb443e538eef23c860ff5b028afc66b68,4
2122,5,SM778d2df9f3b6eddfa4369fb438a4ac4e,5
2123,5,SM0132ff734ad87ba90df23c0cde537b6c,6
2124,5,SM66ed9a1a65453d56002951f09a8baf29,4
2125,1,SM8092030885bbb5e2e046cdae3e0859cb,5
2126,4,SM9be108bf027bd470cfe54fdc924964e6,6
2128,2,SM440a836e8bd15f34b2da036ff4309ff8,5
2130,5,SM174d6cd08bc039efdc5da6eca47b78b1,4
2132,3,SMb920c24d1ad983c893f9089db22969b1,6
2136,3,SMb5421f022dcb29641a7fc461a46c4ff4,4
2137,3,SM2131ed6f045760a8aa4a1a6c10c494fe,5
2138,3,SMe21f4c1a4aa7241c57d3a0abd02bac03,6
2140,4,SMdd857f960f8ddd1fb7b778c6e4645846,5
2142,4,SMd3c1a70e72bc9b5376131dd115f046b4,4
2144,2,SM9d67fadbd5b4614ee3d88fca641718f9,6
2145,3,SM92cc4a99ca0d92ff35c42295bcd11140,4
2149,1,SM46c2cac32486b77b110e2c2b1f197bbe,5
2151,4,SMf17059ef61b70885fbeaefa7f8f5709c,4
2152,2,SMe39015f85fc347beb17cd3ddb7626bd5,5
2153,2,SM9a7b1b1ec83d88e18838d4033ecea388,6
2156,4,SMdcff9d4625f0e33be7a31a344e48a754,6
2127,2,SMa166e9632b5e35614e79d242603ce79c,4
2129,3,SMfe415c5a759e4778c9ca4e9a2345b27a,6
2131,4,SM6e446dd01a12d84405b5778487aa2a87,5
2133,4,SM1aef507df450216c1d02c86381b39124,4
2134,2,SMd9da0870237ee924db13789ac291f15a,5
2135,1,SM40795a0f18833a28dfaf81d1d5c9af0c,6
2139,2,SMea48f7e611cf148607858d787c66b67a,4
2141,4,SMaf8ac05ea5f04bedb429590cb781f020,6
2143,1,SM5b65d6c6f493b83cc1db297259bd4b9f,5
2146,4,SM4a7ff26e3dce882f8bca560db71176bd,5
2147,2,SM19a1969123cc04d672f728a06727a378,6
2148,5,SM4dedf7e524ab7b9a125f82b84d6a9d6f,4
2150,1,SM344265c080c9ec2e4e3957a46d08e8b2,6
2154,Ready,SM02b917cae928415074d7e81fc514dbde,4
2155,3,SMd3fbf6c841ad5a79e3230e6f0ee6968b,5
2157,5,SMee6dca8f8c7e800bcee18d6402c5bdc4,1
2158,1,SM6fa21e4b31f0579dad7b4b5f5479b0ff,2
2159,3,SM5fb40b93a861712bac7ccf4bfb51be4f,3
2160,4,SM6be080cac10e881d2c6122a66764fc07,1
2161,4,SM1bd61636061c3f1c40fde86bd693e82f,1
2162,4,SMdf4b12feefe7185cc99ec853ed9874fd,1
2163,2,SMe286eeb2e11443f142583bde97fb60e0,2
2164,4,SM051753c32e6cdf4a56f9a0ebc37bb8a7,1
2165,3,SM6d9ddf87501debda2cfb5dc938a9c09b,2
2166,3,SM40ef1283f15ee06ad8d6a68bcb3260b3,3
2167,3,SMdb6a34988105414cfa81fab6fdf23223,2
2168,2,SM1caf7d7745282684e883a5e1420a89ef,2
2169,3,SM70cc8c8d4ac0124895fafc596c22eb16,3
2170,1,SMc0044fdafea02062ed3ec63ace496965,3
2171,4,SMf0118a493fdc664de1781ad40762aa93,3
2172,3,SMc32d6ffbd905be36770a8bc55159c3b4,1
2173,1,SM1ad434c1287e28d20bc7b109320a8398,2
2174,1,SM9c8fe9caaae8806163e15fa056768f7e,3
2175,1,SMc13b122df6534ad0f5a2a714b4134fe9,1
2176,3,SMcddcd42b0378f4aa71e5376f8e9700ec,2
2177,3,SM732ac01c09838f5c11c0bed3609c6b0e,3
2178,4,SMcda488f79cfeea9e504976643f9351ae,1
2179,2,SM9fbdf7eb7ca24762b9130092227c71f6,2
2180,2,SMe0210640a0c843acb0dcadec76394499,3
2181,5,SM4eaf757b457bb0f530899af2aef1f555,1
2182,2,SM0530b48a8886dcb7003e7c87dbb7f4d3,2
2183,2,SMd27019ca894181320003a8bd2afac89f,3
2184,1,SMf48bf0d416be5b956d2b827089a18989,1
2185,5,SMc4843e9e379b2518eefc5b9964c93612,2
2186,5,SM07b5f230e746022b274a9add54838220,3
2187,5,SMe77863a6703aa3aa96cc2dcad884d90b,1
2188,1,SMca95da70d644262c49f590d6fecc632d,2
2189,1,SM5e1c86042c339980e6e3585439b76676,3
2190,5,SMf4bde9dc33ef77f48a5254c5699df920,1
2191,1,SM25aca6608a240a65009663d320fea50b,2
2192,1,SM841604e5b4de8ffd41f06f7fdbe0a5f0,3
2193,5,SM0d1e19a6a03758af354c218652a70fbc,1
2194,4,SMd6ba5cb15301eb3ff555c0514f2a4135,2
2195,3,SMc78228625bebc1ea598a6e88d320cbbd,3
2196,3,SMd79dc5c24298a6a9de4d5d10295e0f6b,1
2197,2,SM3eb86636f77f21ee1c5a823786c09180,2
2198,2,SMf65c91f0dc26ae8defe158ac8f8fae46,3
2199,2,SMafb6df2c0b96aa16bc86e4c45d9e7249,1
2200,4,SMde57de91a30db676ab3b5e9907ba5c73,2
2201,4,SMaa42b89f8ab4997d497f2540c7a337d9,3
2202,5,SMac87228d87b7bddb4e958f54150c87e3,1
2203,1,SM0b71ec5cc859989fdebc1d58674b1cad,2
2204,1,SM14c2b0d2635a6b764dabe5c19a8bba9b,3
2205,6,SM137f8962bab75f10b2ae4613d759425e,1
2206,1,SM9ca1041b7090fc3550f6abe681a58dd6,2
2207,1,SMdf39271d6919bac7f866d7f89765bd9d,3
2208,4,SMaa7a3cc3d090daf165fd25389ad832a3,1
2209,2,SM344dc5d097df533c73a9656c0790be64,2
2210,2,SM6f0ad91aef10e7eff669867b71af084a,3
2211,3,SM8752bf24533aecfdb2899c690649cedb,1
2212,2,SM193b41862b006d7da204354f8a2da3d3,2
2213,2,SMc1b18daecd5dad1259dc76de0db0ac4e,3
2214,5,SM8341a060103ce208dde0aefcaff39b0a,1
2215,1,SM0108b74e1af4354017e5091629145f02,2
2216,1,SMa6a7f1b94d9e8739d7742156900136a5,3
2217,4,SM609e6914b4e440c48a15d25cb6673c46,1
2218,2,SMb64a4e1523d37468de3ec39754b27089,2
2219,3,SM4daa47cbd705f2f6db3444518cabacd4,3
2220,4,SM6d85d96826656572fd46aa1bbde536f9,1
2221,2,SM2d34adbf329bc8a5219a5f5ec53eaf98,2
2222,2,SMd322d5b67aa4f32d8f985a30f31d455c,3
2223,2,SM724fee562bb784ea766c9e17406f752e,1
2224,3,SM4b56c7b66b1549e20275f47da37ad2f6,2
2225,4,SMbc8d18a6cfa0390dec8d635f592ad362,3
2226,2,SM1aba83a7abcf0bc9da236cd4fbefc0aa,1
2227,4,SM45cc607b2dac9236a8714dabb9fb2bd2,2
2228,2,SMf1c65f1b35dfbaecbaf67e95d62e3276,3
2229,5,SMd85ef90c0ab283df991c36ec9ba16dd6,1
2230,1,SM166551abb8299054c3667b1f1d0fd330,2
2231,4,SM76e891eb5572d244a4893c4a94788264,3
2232,5,SM3b165251688c564ef6e397b3661e83f6,1
2233,1,SMf7e83c5df6b7bdae0e95953a9d17bfa1,2
2234,1,SM5c656642bf44c3247f98a6d6bce18a00,3
2235,3,SM6e6e0e0b1bc2709e72c0a2f9a6987553,4
2236,1,SMdf972bf91db9426e6fa71b6ce27daecb,4
2237,4,SM3defdb953bc97770260d10ce6a4837f2,4
2238,3,SM94de888236d832ad5bb0d600065e3d5a,4
2239,3,SM5b3869f934e5a55c66c7bd42c44295a9,4
2240,3,SMc2d42875926e5d07a34541f66c9b1b81,4
2241,5,SM23e7ad68b013906960bc251efa740cae,4
2242,1,SM8b04fbe03113a6cb14eaca74f4fa10c3,5
2243,3,SMf578aa11fa20f2612b56f7a01ed90473,4
2244,2,SM6a10b099a662fd878e326f828944c09f,5
2245,3,SM894382458715b906cbd3a78dd3b53843,5
2246,5,SM92f54df46818be255fbbcadc479aa636,5
2247,3,SMd7ae0f883a014afaff6aa3642fbee908,5
2248,3,SM8224692fc498384f64110fbf83ef7f5f,5
2249,1,SMaf80618c0dffcbe3f066d97fb28d77ba,5
2250,1,SM53a934655f11b8b47970b2fd0b81cc7d,6
2252,4,SM45305662e891fbf5b651203e9a262a17,5
2253,5,SM4e533b2f1950afe5702bdd9b055ccac4,6
2255,2,SM6325748ebcdd773266f07605e71b1249,6
2258, 4,SM9aa8b138cffad886cf6aa0e9946cdb15,6
2260,2,SM937d9329239be2472b750e45484a0048,4
2261,1,SMafab32c2075a2fad0eaebfd57a3e52ab,5
2262,1,SM8ad021c6151fed213799b4ae9ab45f78,6
2263,4,SM3ec9b7ba88704a858ba948d8c31b3588,5
2268,3,SM1f9235a5f1775944d12fa3a8ffa2d688,5
2270,2,SM87d35f5c0b652099e1de5ed692a5d1be,6
2271,4,SM1a464f298db6e9ce2635fe25b9a9f3aa,4
2272,2,SMab05485614ba00178b9ec987dad0d9b0,5
2278,1,SMf0ecc5ebb7df4941e0ac1b7b680f224f,2
2279,1,SM01d81e9e9b02e14fc27365f38cef2d88,3
2282,1,SMb79e24e266970b26e49d6f44d1b1e8f7,6
2283,4,SM05ec633d33a5f3a9d8aa80682d6e1737,4
2285,1,SM1fd9b739b66af746c6cacdf86e069206,6
2287,2,SMf3deab4ab0159e99466d1905a16701ae,5
2288,3,SMf82763817ed2a3b2f467483b01f3344f,6
2289,5,SM3e20cd237885e9e0722864bbfb431432,4
2290,1,SMa3c6ba117f434f9e9e8a92d247177612,5
2294,2 ,SM20e65dcda641e5550ddb4de155587987,6
2298,5 ,SMc80809da5335bb0faea93dac0f2580fa,4
2300,5,SM4fdb100103f419d83cd002c980b57c32,6
2301,1,SMf4f5a4f55896ca303fef0d77ce863273,4
2302,5,SM06bf9d9a5feb48ca16d2ba773d8b3f22,5
